 Format                 IAGA-2002                                    |
2022-01-15 05:40:00.000 015     10065.43 -14708.06 -45908.11  49682.33
2022-01-15 05:41:00.000 015     10063.84 -14708.38 -45907.98  49681.77
2022-01-15 05:42:00.000 015     10066.98 -14708.53 -45907.73  49682.51
2022-01-15 05:43:00.000 015     10068.77 -14707.36 -45907.76  49682.68
2022-01-15 05:44:00.000 015     10067.96 -14705.67 -45908.60  49682.87
2022-01-15 05:45:00.000 015     10066.84 -14705.22 -45908.71  49682.50
2022-01-15 05:46:00.000 015     10066.10 -14705.61 -45908.55  49682.15
2022-01-15 05:47:00.000 015     10067.07 -14706.51 -45907.87  49681.80
2022-01-15 05:48:00.000 015     10068.85 -14706.97 -45907.60  49682.19
2022-01-15 05:49:00.000 015     10068.64 -14705.52 -45907.79  49681.71
2022-01-15 05:50:00.000 015     10064.94 -14703.47 -45908.71  49680.84
2022-01-15 05:51:00.000 015     10065.15 -14703.35 -45909.30  49681.68
2022-01-15 05:52:00.000 015     10066.01 -14704.44 -45909.16  49682.57
2022-01-15 05:53:00.000 015     10064.10 -14704.31 -45909.19  49681.82
2022-01-15 05:54:00.000 015     10061.71 -14703.91 -45909.61  49681.32
2022-01-15 05:55:00.000 015     10060.31 -14704.50 -45909.56  49681.12
2022-01-15 05:56:00.000 015     10060.31 -14704.85 -45909.29  49680.69
2022-01-15 05:57:00.000 015     10060.99 -14705.51 -45909.31  49681.46
2022-01-15 05:58:00.000 015     10058.57 -14704.82 -45909.29  49680.09
2022-01-15 05:59:00.000 015     10058.84 -14704.62 -45909.17  49679.82
2022-01-15 06:00:00.000 015     10060.61 -14705.43 -45908.93  49680.43
2022-01-15 06:01:00.000 015     10060.69 -14704.72 -45909.03  49680.32
2022-01-15 06:02:00.000 015     10061.03 -14704.63 -45909.08  49680.45
2022-01-15 06:03:00.000 015     10061.92 -14704.77 -45909.30  49681.23
2022-01-15 06:04:00.000 015     10061.81 -14705.40 -45909.45  49681.88
2022-01-15 06:05:00.000 015     10062.36 -14706.37 -45908.81  49681.62
2022-01-15 06:06:00.000 015     10064.02 -14706.37 -45908.23  49681.14
2022-01-15 06:07:00.000 015     10064.31 -14705.65 -45908.48  49681.23
2022-01-15 06:08:00.000 015     10064.73 -14704.93 -45908.74  49681.57
2022-01-15 06:09:00.000 015     10064.64 -14703.75 -45909.08  49681.40
2022-01-15 06:10:00.000 015     10065.09 -14702.87 -45909.78  49682.34
2022-01-15 06:11:00.000 015     10064.56 -14702.30 -45909.71  49681.80
2022-01-15 06:12:00.000 015     10064.64 -14702.38 -45909.72  49681.75
2022-01-15 06:13:00.000 015     10064.33 -14701.49 -45909.92  49681.58
2022-01-15 06:14:00.000 015     10064.58 -14700.68 -45909.91  49681.17
2022-01-15 06:15:00.000 015     10065.23 -14700.20 -45910.36  49681.90
2022-01-15 06:16:00.000 015     10065.45 -14700.01 -45910.46  49682.17
2022-01-15 06:17:00.000 015     10066.09 -14700.23 -45910.17  49682.05
2022-01-15 06:18:00.000 015     10065.51 -14699.47 -45910.36  49681.73
2022-01-15 06:19:00.000 015     10065.60 -14699.14 -45910.33  49681.42
2022-01-15 06:20:00.000 015     10066.02 -14698.98 -45910.27  49681.41
2022-01-15 06:21:00.000 015     10065.92 -14697.91 -45910.39  49680.87
2022-01-15 06:22:00.000 015     10065.94 -14698.50 -45910.51  49681.54
2022-01-15 06:23:00.000 015     10065.63 -14698.62 -45910.25  49681.00
2022-01-15 06:24:00.000 015     10065.50 -14698.01 -45910.38  49680.78
2022-01-15 06:25:00.000 015     10065.24 -14697.22 -45910.72  49680.89
2022-01-15 06:26:00.000 015     10065.33 -14696.55 -45910.92  49680.93
2022-01-15 06:27:00.000 015     10063.98 -14695.48 -45911.35  49680.57
2022-01-15 06:28:00.000 015     10064.06 -14694.80 -45911.74  49680.96
2022-01-15 06:29:00.000 015     10062.41 -14694.04 -45912.21  49680.66
2022-01-15 06:30:00.000 015     10062.64 -14693.29 -45912.50  49680.89
2022-01-15 06:31:00.000 015     10063.01 -14693.59 -45912.16  49680.59
2022-01-15 06:32:00.000 015     10064.07 -14695.01 -45911.68  49680.91
2022-01-15 06:33:00.000 015     10062.53 -14694.32 -45912.02  49680.41
2022-01-15 06:34:00.000 015     10062.85 -14695.69 -45911.65  49680.87
2022-01-15 06:35:00.000 015     10064.09 -14696.33 -45910.93  49680.37
2022-01-15 06:36:00.000 015     10064.06 -14693.31 -45911.59  49679.51
2022-01-15 06:37:00.000 015     10065.84 -14695.56 -45911.16  49681.07
2022-01-15 06:38:00.000 015     10065.86 -14696.46 -45910.75  49680.88
2022-01-15 06:39:00.000 015     10065.18 -14695.88 -45910.86  49680.38
2022-01-15 06:40:00.000 015     10065.40 -14696.67 -45910.56  49680.43
2022-01-15 06:41:00.000 015     10063.82 -14696.56 -45910.67  49679.84
2022-01-15 06:42:00.000 015     10065.66 -14696.83 -45910.84  49680.87
2022-01-15 06:43:00.000 015     10065.00 -14697.48 -45911.10  49681.70
2022-01-15 06:44:00.000 015     10063.23 -14696.62 -45911.39  49681.01
2022-01-15 06:45:00.000 015     10063.72 -14696.76 -45911.51  49681.49
2022-01-15 06:46:00.000 015     10063.91 -14696.22 -45911.75  49681.78
2022-01-15 06:47:00.000 015     10063.56 -14696.02 -45911.94  49681.78
2022-01-15 06:48:00.000 015     10063.48 -14696.58 -45911.92  49682.16
2022-01-15 06:49:00.000 015     10062.85 -14695.90 -45912.07  49681.92
2022-01-15 06:50:00.000 015     10062.97 -14696.12 -45912.17  49682.14
2022-01-15 06:51:00.000 015     10063.22 -14696.52 -45912.08  49682.33
2022-01-15 06:52:00.000 015     10061.99 -14696.48 -45912.15  49681.95
2022-01-15 06:53:00.000 015     10061.58 -14696.57 -45912.15  49681.86
2022-01-15 06:54:00.000 015     10062.66 -14697.25 -45912.10  49682.53
2022-01-15 06:55:00.000 015     10062.47 -14695.82 -45912.39  49682.19
2022-01-15 06:56:00.000 015     10063.52 -14696.92 -45912.24  49682.87
2022-01-15 06:57:00.000 015     10062.87 -14696.26 -45912.59  49682.80
2022-01-15 06:58:00.000 015     10062.03 -14696.64 -45912.28  49682.49
2022-01-15 06:59:00.000 015     10061.28 -14695.86 -45912.79  49682.39
2022-01-15 07:00:00.000 015     10062.59 -14696.85 -45912.67  49683.29
2022-01-15 07:01:00.000 015     10061.24 -14695.37 -45913.02  49682.50
2022-01-15 07:02:00.000 015     10061.42 -14695.56 -45912.99  49682.66
2022-01-15 07:03:00.000 015     10063.02 -14696.57 -45912.77  49683.44
2022-01-15 07:04:00.000 015     10063.41 -14698.00 -45912.33  49683.61
2022-01-15 07:05:00.000 015     10062.11 -14698.64 -45912.11  49683.12
2022-01-15 07:06:00.000 015     10061.29 -14699.12 -45911.83  49682.57
2022-01-15 07:07:00.000 015     10061.23 -14698.13 -45912.04  49682.23
2022-01-15 07:08:00.000 015     10062.83 -14698.71 -45911.95  49683.07
2022-01-15 07:09:00.000 015     10061.81 -14697.95 -45912.30  49682.90
2022-01-15 07:10:00.000 015     10060.99 -14696.85 -45912.70  49682.68
2022-01-15 07:11:00.000 015     10060.95 -14696.81 -45913.17  49683.50
2022-01-15 07:12:00.000 015     10060.21 -14696.23 -45913.42  49683.33
2022-01-15 07:13:00.000 015     10060.71 -14696.72 -45913.49  49683.91
2022-01-15 07:14:00.000 015     10061.85 -14697.42 -45913.26  49684.40
2022-01-15 07:15:00.000 015     10061.49 -14697.77 -45913.22  49684.42
2022-01-15 07:16:00.000 015     10061.30 -14698.66 -45913.11  49684.71
2022-01-15 07:17:00.000 015     10060.59 -14698.31 -45913.08  49684.14
2022-01-15 07:18:00.000 015     10060.28 -14697.40 -45913.41  49684.05
2022-01-15 07:19:00.000 015     10061.03 -14696.98 -45913.48  49684.27
2022-01-15 07:20:00.000 015     10062.08 -14696.25 -45913.71  49684.67
2022-01-15 07:21:00.000 015     10061.89 -14695.62 -45914.11  49684.91
2022-01-15 07:22:00.000 015     10062.53 -14695.85 -45914.14  49685.46
2022-01-15 07:23:00.000 015     10060.96 -14694.29 -45914.60  49684.76
2022-01-15 07:24:00.000 015     10059.60 -14693.22 -45915.18  49684.54
2022-01-15 07:25:00.000 015     10061.14 -14694.12 -45915.06  49685.49
2022-01-15 07:26:00.000 015     10061.72 -14695.06 -45914.81  49685.88
2022-01-15 07:27:00.000 015     10061.21 -14694.88 -45914.75  49685.46
2022-01-15 07:28:00.000 015     10062.47 -14695.24 -45914.64  49685.88
2022-01-15 07:29:00.000 015     10061.39 -14695.14 -45914.91  49686.00
2022-01-15 07:30:00.000 015     10059.86 -14695.33 -45915.11  49685.87
2022-01-15 07:31:00.000 015     10060.96 -14695.34 -45915.24  49686.40
2022-01-15 07:32:00.000 015     10060.09 -14695.45 -45915.41  49686.49
2022-01-15 07:33:00.000 015     10060.74 -14695.73 -45915.24  49686.72
2022-01-15 07:34:00.000 015     10060.60 -14695.31 -45915.34  49686.60
2022-01-15 07:35:00.000 015     10061.72 -14695.77 -45915.29  49687.21
2022-01-15 07:36:00.000 015     10060.99 -14694.96 -45915.45  49686.81
2022-01-15 07:37:00.000 015     10060.49 -14693.97 -45915.99  49686.91
2022-01-15 07:38:00.000 015     10059.79 -14693.21 -45916.55  49687.20
2022-01-15 07:39:00.000 015     10060.42 -14693.76 -45916.73  49688.20
2022-01-15 07:40:00.000 015     10060.71 -14694.96 -45916.57  49688.66
2022-01-15 07:41:00.000 015     10061.90 -14695.94 -45915.83  49688.50
2022-01-15 07:42:00.000 015     10061.75 -14694.23 -45915.74  49687.31
2022-01-15 07:43:00.000 015     10060.83 -14693.17 -45916.13  49686.93
2022-01-15 07:44:00.000 015     10059.64 -14692.17 -45916.93  49687.26
2022-01-15 07:45:00.000 015     10058.79 -14692.98 -45917.05  49687.75
2022-01-15 07:46:00.000 015     10059.70 -14694.32 -45916.50  49687.88
2022-01-15 07:47:00.000 015     10059.62 -14694.26 -45916.12  49687.09
2022-01-15 07:48:00.000 015     10060.09 -14694.97 -45915.82  49687.07
2022-01-15 07:49:00.000 015     10060.99 -14695.71 -45915.74  49687.68
2022-01-15 07:50:00.000 015     10062.06 -14695.68 -45915.49  49687.70
2022-01-15 07:51:00.000 015     10062.55 -14695.78 -45915.29  49687.59
2022-01-15 07:52:00.000 015     10061.30 -14695.32 -45915.49  49687.17
2022-01-15 07:53:00.000 015     10061.71 -14695.51 -45915.56  49687.51
2022-01-15 07:54:00.000 015     10062.44 -14695.72 -45915.61  49687.96
2022-01-15 07:55:00.000 015     10062.44 -14695.46 -45915.65  49687.98
2022-01-15 07:56:00.000 015     10062.66 -14694.98 -45915.79  49688.05
2022-01-15 07:57:00.000 015     10062.43 -14694.54 -45916.18  49688.34
2022-01-15 07:58:00.000 015     10062.55 -14694.83 -45916.40  49689.01
2022-01-15 07:59:00.000 015     10063.02 -14694.82 -45916.18  49688.79
2022-01-15 08:00:00.000 015     10062.41 -14694.53 -45916.20  49688.44
2022-01-15 08:01:00.000 015     10063.15 -14694.68 -45916.30  49688.99
2022-01-15 08:02:00.000 015     10063.79 -14694.51 -45916.16  49688.90
2022-01-15 08:03:00.000 015     10064.03 -14694.49 -45916.20  49689.04
2022-01-15 08:04:00.000 015     10064.81 -14694.99 -45916.26  49689.73
2022-01-15 08:05:00.000 015     10063.81 -14695.09 -45916.00  49689.08
2022-01-15 08:06:00.000 015     10062.69 -14694.29 -45916.06  49688.23
2022-01-15 08:07:00.000 015     10063.32 -14694.23 -45916.20  49688.64
2022-01-15 08:08:00.000 015     10063.68 -14694.51 -45916.08  49688.81
2022-01-15 08:09:00.000 015     10063.56 -14694.27 -45916.12  49688.61
2022-01-15 08:10:00.000 015     10062.89 -14694.29 -45916.12  49688.44
2022-01-15 08:11:00.000 015     10063.24 -14693.55 -45915.97  49687.96
2022-01-15 08:12:00.000 015     10063.29 -14693.06 -45916.21  49687.99
2022-01-15 08:13:00.000 015     10063.38 -14693.38 -45916.47  49688.68
2022-01-15 08:14:00.000 015     10063.09 -14694.20 -45916.20  49688.70
2022-01-15 08:15:00.000 015     10062.87 -14693.75 -45916.00  49687.84
2022-01-15 08:16:00.000 015     10063.79 -14693.88 -45915.75  49687.84
2022-01-15 08:17:00.000 015     10064.61 -14694.09 -45915.71  49688.11
2022-01-15 08:18:00.000 015     10065.03 -14694.59 -45915.49  49688.24
2022-01-15 08:19:00.000 015     10065.10 -14694.02 -45915.38  49687.71
2022-01-15 08:20:00.000 015     10064.38 -14693.49 -45915.55  49687.46
2022-01-15 08:21:00.000 015     10062.20 -14693.14 -45916.11  49687.42
2022-01-15 08:22:00.000 015     10060.84 -14693.21 -45916.27  49687.26
2022-01-15 08:23:00.000 015     10060.35 -14693.35 -45916.10  49686.80
2022-01-15 08:24:00.000 015     10059.68 -14693.03 -45916.06  49686.21
2022-01-15 08:25:00.000 015     10061.32 -14694.11 -45915.85  49687.11
2022-01-15 08:26:00.000 015     10062.75 -14694.69 -45915.63  49687.61
2022-01-15 08:27:00.000 015     10064.02 -14694.97 -45915.34  49687.89
2022-01-15 08:28:00.000 015     10064.54 -14695.45 -45915.22  49688.15
2022-01-15 08:29:00.000 015     10064.22 -14694.82 -45915.14  49687.47
2022-01-15 08:30:00.000 015     10063.90 -14694.63 -45915.36  49687.56
2022-01-15 08:31:00.000 015     10063.98 -14694.92 -45915.56  49688.10
2022-01-15 08:32:00.000 015     10062.68 -14694.56 -45915.73  49687.64
2022-01-15 08:33:00.000 015     10064.29 -14694.83 -45915.57  49688.15
2022-01-15 08:34:00.000 015     10064.48 -14694.42 -45915.57  49687.95
2022-01-15 08:35:00.000 015     10064.58 -14694.51 -45915.72  49688.34
2022-01-15 08:36:00.000 015     10066.04 -14694.80 -45915.50  49688.72
2022-01-15 08:37:00.000 015     10066.23 -14694.46 -45915.48  49688.60
2022-01-15 08:38:00.000 015     10065.02 -14693.69 -45915.80  49688.27
2022-01-15 08:39:00.000 015     10065.71 -14693.84 -45915.67  49688.36
2022-01-15 08:40:00.000 015     10063.85 -14693.31 -45916.25  49688.52
2022-01-15 08:41:00.000 015     10061.80 -14693.25 -45916.64  49688.37
2022-01-15 08:42:00.000 015     10060.39 -14693.71 -45916.58  49687.84
2022-01-15 08:43:00.000 015     10059.77 -14695.27 -45916.19  49687.90
2022-01-15 08:44:00.000 015     10062.01 -14695.20 -45915.68  49687.88
2022-01-15 08:45:00.000 015     10060.35 -14694.30 -45915.73  49686.72
2022-01-15 08:46:00.000 015     10060.12 -14693.64 -45915.98  49686.66
2022-01-15 08:47:00.000 015     10060.63 -14692.21 -45916.58  49687.06
2022-01-15 08:48:00.000 015     10061.38 -14694.01 -45916.26  49687.87
2022-01-15 08:49:00.000 015     10059.85 -14693.68 -45916.39  49687.45
2022-01-15 08:50:00.000 015     10059.70 -14694.13 -45916.17  49687.26
2022-01-15 08:51:00.000 015     10059.31 -14694.07 -45915.98  49686.66
2022-01-15 08:52:00.000 015     10059.58 -14693.93 -45915.93  49686.55
2022-01-15 08:53:00.000 015     10060.82 -14694.75 -45915.45  49686.69
2022-01-15 08:54:00.000 015     10060.58 -14694.53 -45915.24  49686.04
2022-01-15 08:55:00.000 015     10059.53 -14693.68 -45915.51  49685.58
2022-01-15 08:56:00.000 015     10060.76 -14694.41 -45915.39  49686.32
2022-01-15 08:57:00.000 015     10060.07 -14693.44 -45915.34  49685.43
2022-01-15 08:58:00.000 015     10058.58 -14692.23 -45915.75  49684.66
2022-01-15 08:59:00.000 015     10059.94 -14692.81 -45915.79  49685.64
2022-01-15 09:00:00.000 015     10060.25 -14693.40 -45915.89  49686.45
2022-01-15 09:01:00.000 015     10059.10 -14693.40 -45915.70  49685.65
2022-01-15 09:02:00.000 015     10057.85 -14693.45 -45915.45  49684.66
2022-01-15 09:03:00.000 015     10058.41 -14693.24 -45915.53  49684.81
2022-01-15 09:04:00.000 015     10058.37 -14693.55 -45915.60  49685.17
2022-01-15 09:05:00.000 015     10059.05 -14694.23 -45915.15  49685.05
2022-01-15 09:06:00.000 015     10058.64 -14693.43 -45914.86  49683.87
2022-01-15 09:07:00.000 015     10059.63 -14693.54 -45914.66  49684.00
2022-01-15 09:08:00.000 015     10060.32 -14693.95 -45914.84  49684.72
2022-01-15 09:09:00.000 015     10059.78 -14694.32 -45914.91  49684.82
2022-01-15 09:10:00.000 015     10060.76 -14695.47 -45914.25  49684.84
2022-01-15 09:11:00.000 015     10061.86 -14695.39 -45913.94  49684.56
2022-01-15 09:12:00.000 015     10062.32 -14695.00 -45914.02  49684.60
2022-01-15 09:13:00.000 015     10061.72 -14695.27 -45914.25  49684.99
2022-01-15 09:14:00.000 015     10061.25 -14695.54 -45914.12  49684.80
2022-01-15 09:15:00.000 015     10061.85 -14695.29 -45913.99  49684.58
2022-01-15 09:16:00.000 015     10061.89 -14695.42 -45914.18  49684.98
2022-01-15 09:17:00.000 015     10061.70 -14695.94 -45914.36  49685.52
2022-01-15 09:18:00.000 015     10061.61 -14696.63 -45914.23  49685.73
2022-01-15 09:19:00.000 015     10062.07 -14696.67 -45913.68  49684.97
2022-01-15 09:20:00.000 015     10062.16 -14695.50 -45913.65  49684.15
2022-01-15 09:21:00.000 015     10062.96 -14695.53 -45913.83  49684.81
2022-01-15 09:22:00.000 015     10063.14 -14695.80 -45914.03  49685.43
2022-01-15 09:23:00.000 015     10063.09 -14695.83 -45913.90  49685.19
2022-01-15 09:24:00.000 015     10064.05 -14696.09 -45913.88  49685.61
2022-01-15 09:25:00.000 015     10064.02 -14696.79 -45914.09  49686.41
2022-01-15 09:26:00.000 015     10063.96 -14697.07 -45913.85  49686.20
2022-01-15 09:27:00.000 015     10063.89 -14696.65 -45913.69  49685.64
2022-01-15 09:28:00.000 015     10064.39 -14696.74 -45913.90  49686.18
2022-01-15 09:29:00.000 015     10064.73 -14696.95 -45913.94  49686.58
2022-01-15 09:30:00.000 015     10064.47 -14696.91 -45914.10  49686.71
2022-01-15 09:31:00.000 015     10064.50 -14697.05 -45914.36  49687.23
2022-01-15 09:32:00.000 015     10064.38 -14697.69 -45914.29  49687.54
2022-01-15 09:33:00.000 015     10064.24 -14697.87 -45914.23  49687.49
2022-01-15 09:34:00.000 015     10064.36 -14698.12 -45914.07  49687.40
2022-01-15 09:35:00.000 015     10065.00 -14698.57 -45914.04  49687.73
2022-01-15 09:36:00.000 015     10064.58 -14698.85 -45914.12  49687.99
2022-01-15 09:37:00.000 015     10064.30 -14699.25 -45914.06  49688.07
2022-01-15 09:38:00.000 015     10064.39 -14699.34 -45913.85  49687.67
2022-01-15 09:39:00.000 015     10064.08 -14698.98 -45913.81  49687.33
2022-01-15 09:40:00.000 015     10065.12 -14699.29 -45913.95  49688.05
2022-01-15 09:41:00.000 015     10063.84 -14699.31 -45914.15  49688.04
2022-01-15 09:42:00.000 015     10064.55 -14699.90 -45913.93  49688.26
2022-01-15 09:43:00.000 015     10065.83 -14700.25 -45913.78  49688.60
2022-01-15 09:44:00.000 015     10066.50 -14700.66 -45913.67  49688.96
2022-01-15 09:45:00.000 015     10066.67 -14700.54 -45913.73  49689.03
2022-01-15 09:46:00.000 015     10067.26 -14700.75 -45913.67  49689.28
2022-01-15 09:47:00.000 015     10067.28 -14700.71 -45913.76  49689.43
2022-01-15 09:48:00.000 015     10067.24 -14700.95 -45913.83  49689.61
2022-01-15 09:49:00.000 015     10067.25 -14700.89 -45913.88  49689.75
2022-01-15 09:50:00.000 015     10067.58 -14700.97 -45913.90  49689.94
2022-01-15 09:51:00.000 015     10067.95 -14701.08 -45913.83  49690.05
2022-01-15 09:52:00.000 015     10068.08 -14701.00 -45913.81  49690.09
2022-01-15 09:53:00.000 015     10068.08 -14701.02 -45913.91  49690.27
2022-01-15 09:54:00.000 015     10068.40 -14701.21 -45913.96  49690.58
2022-01-15 09:55:00.000 015     10069.00 -14701.40 -45913.95  49690.93
2022-01-15 09:56:00.000 015     10069.32 -14701.28 -45913.93  49690.89
2022-01-15 09:57:00.000 015     10069.88 -14700.68 -45914.03  49690.98
2022-01-15 09:58:00.000 015     10069.89 -14700.21 -45914.25  49691.16
2022-01-15 09:59:00.000 015     10069.29 -14699.53 -45914.68  49691.30
2022-01-15 10:00:00.000 015     10068.57 -14699.31 -45915.07  49691.61
2022-01-15 10:01:00.000 015     10066.67 -14698.81 -45915.51  49691.40
2022-01-15 10:02:00.000 015     10066.15 -14700.10 -45915.28  49691.54
2022-01-15 10:03:00.000 015     10063.69 -14698.94 -45915.77  49690.74
2022-01-15 10:04:00.000 015     10065.29 -14699.98 -45915.53  49691.53
2022-01-15 10:05:00.000 015     10065.87 -14700.17 -45915.49  49691.80
2022-01-15 10:06:00.000 015     10066.29 -14700.92 -45915.15  49691.83
2022-01-15 10:07:00.000 015     10066.70 -14700.75 -45915.05  49691.61
2022-01-15 10:08:00.000 015     10068.94 -14701.19 -45914.65  49692.12
2022-01-15 10:09:00.000 015     10068.75 -14701.09 -45914.54  49691.75
2022-01-15 10:10:00.000 015     10069.39 -14701.49 -45914.37  49691.89
2022-01-15 10:11:00.000 015     10069.77 -14701.09 -45914.52  49692.05
2022-01-15 10:12:00.000 015     10069.80 -14700.57 -45914.78  49692.24
2022-01-15 10:13:00.000 015     10070.97 -14701.07 -45914.73  49692.95
2022-01-15 10:14:00.000 015     10070.18 -14700.66 -45914.84  49692.67
2022-01-15 10:15:00.000 015     10069.77 -14700.35 -45915.03  49692.65
2022-01-15 10:16:00.000 015     10069.25 -14699.45 -45915.58  49692.79
2022-01-15 10:17:00.000 015     10067.96 -14699.11 -45915.88  49692.83
2022-01-15 10:18:00.000 015     10067.86 -14699.51 -45915.83  49692.86
2022-01-15 10:19:00.000 015     10067.05 -14699.64 -45915.88  49692.67
2022-01-15 10:20:00.000 015     10066.30 -14699.59 -45915.87  49692.22
2022-01-15 10:21:00.000 015     10066.11 -14700.25 -45915.38  49691.86
2022-01-15 10:22:00.000 015     10066.39 -14700.61 -45915.13  49691.62
2022-01-15 10:23:00.000 015     10067.66 -14700.69 -45915.10  49691.96
2022-01-15 10:24:00.000 015     10067.67 -14700.15 -45915.02  49691.63
2022-01-15 10:25:00.000 015     10067.44 -14700.43 -45914.86  49691.32
2022-01-15 10:26:00.000 015     10064.93 -14699.45 -45915.04  49690.23
2022-01-15 10:27:00.000 015     10065.33 -14699.25 -45915.23  49690.48
2022-01-15 10:28:00.000 015     10064.68 -14697.74 -45915.76  49690.32
2022-01-15 10:29:00.000 015     10065.45 -14698.18 -45915.64  49690.75
2022-01-15 10:30:00.000 015     10065.56 -14698.19 -45915.78  49690.99
2022-01-15 10:31:00.000 015     10063.42 -14697.44 -45916.05  49690.25
2022-01-15 10:32:00.000 015     10064.23 -14698.60 -45915.75  49690.75
2022-01-15 10:33:00.000 015     10063.00 -14697.94 -45915.93  49690.18
2022-01-15 10:34:00.000 015     10063.60 -14698.42 -45915.72  49690.34
2022-01-15 10:35:00.000 015     10063.95 -14698.43 -45915.65  49690.26
2022-01-15 10:36:00.000 015     10064.62 -14698.50 -45915.54  49690.37
2022-01-15 10:37:00.000 015     10065.03 -14698.51 -45915.40  49690.32
2022-01-15 10:38:00.000 015     10065.27 -14698.88 -45915.17  49690.24
2022-01-15 10:39:00.000 015     10064.09 -14698.24 -45915.25  49689.61
2022-01-15 10:40:00.000 015     10064.56 -14698.23 -45915.23  49689.69
2022-01-15 10:41:00.000 015     10064.60 -14698.24 -45915.13  49689.55
2022-01-15 10:42:00.000 015     10064.40 -14698.67 -45914.90  49689.30
2022-01-15 10:43:00.000 015     10064.65 -14698.34 -45914.88  49689.07
2022-01-15 10:44:00.000 015     10064.51 -14698.11 -45914.86  49688.90
2022-01-15 10:45:00.000 015     10065.31 -14698.42 -45914.62  49688.98
2022-01-15 10:46:00.000 015     10066.12 -14698.60 -45914.41  49688.95
2022-01-15 10:47:00.000 015     10067.02 -14698.72 -45914.13  49688.86
2022-01-15 10:48:00.000 015     10069.08 -14699.36 -45913.60  49689.09
2022-01-15 10:49:00.000 015     10069.42 -14699.13 -45913.47  49688.79
2022-01-15 10:50:00.000 015     10069.79 -14699.01 -45913.38  49688.72
2022-01-15 10:51:00.000 015     10070.91 -14698.93 -45913.27  49688.91
2022-01-15 10:52:00.000 015     10070.73 -14698.85 -45913.19  49688.67
2022-01-15 10:53:00.000 015     10069.85 -14698.49 -45913.29  49688.27
2022-01-15 10:54:00.000 015     10068.62 -14697.50 -45913.71  49687.98
2022-01-15 10:55:00.000 015     10067.20 -14696.47 -45914.28  49687.84
2022-01-15 10:56:00.000 015     10067.26 -14696.53 -45914.48  49688.25
2022-01-15 10:57:00.000 015     10066.95 -14696.64 -45914.54  49688.39
2022-01-15 10:58:00.000 015     10067.24 -14696.97 -45914.49  49688.51
2022-01-15 10:59:00.000 015     10068.34 -14697.21 -45914.33  49688.87
2022-01-15 11:00:00.000 015     10068.35 -14697.04 -45914.30  49688.71
2022-01-15 11:01:00.000 015     10069.17 -14697.24 -45914.19  49688.93
2022-01-15 11:02:00.000 015     10068.66 -14697.06 -45914.17  49688.64
2022-01-15 11:03:00.000 015     10068.56 -14697.48 -45914.02  49688.54
2022-01-15 11:04:00.000 015     10067.37 -14697.26 -45914.13  49688.16
2022-01-15 11:05:00.000 015     10066.89 -14696.94 -45914.24  49688.03
2022-01-15 11:06:00.000 015     10067.63 -14696.91 -45914.27  49688.26
2022-01-15 11:07:00.000 015     10068.45 -14697.41 -45914.06  49688.49
2022-01-15 11:08:00.000 015     10068.92 -14697.93 -45913.79  49688.45
2022-01-15 11:09:00.000 015     10069.33 -14697.77 -45913.73  49688.38
2022-01-15 11:10:00.000 015     10068.67 -14697.35 -45913.78  49688.04
2022-01-15 11:11:00.000 015     10068.86 -14696.99 -45913.99  49688.22
2022-01-15 11:12:00.000 015     10069.12 -14696.72 -45914.20  49688.52
2022-01-15 11:13:00.000 015     10069.52 -14697.08 -45914.11  49688.78
2022-01-15 11:14:00.000 015     10069.81 -14697.53 -45913.92  49688.85
2022-01-15 11:15:00.000 015     10069.20 -14697.22 -45913.96  49688.53
2022-01-15 11:16:00.000 015     10068.38 -14696.82 -45914.21  49688.30
2022-01-15 11:17:00.000 015     10068.15 -14696.33 -45914.33  49688.22
2022-01-15 11:18:00.000 015     10067.00 -14695.89 -45914.50  49687.88
2022-01-15 11:19:00.000 015     10066.95 -14696.45 -45914.53  49688.05
2022-01-15 11:20:00.000 015     10066.98 -14696.58 -45914.39  49688.09
2022-01-15 11:21:00.000 015     10067.62 -14697.21 -45914.11  49688.09
2022-01-15 11:22:00.000 015     10068.01 -14697.44 -45914.00  49688.15
2022-01-15 11:23:00.000 015     10068.60 -14697.66 -45913.87  49688.33
2022-01-15 11:24:00.000 015     10069.58 -14697.99 -45913.62  49688.46
2022-01-15 11:25:00.000 015     10069.18 -14697.89 -45913.58  49688.20
2022-01-15 11:26:00.000 015     10069.48 -14698.00 -45913.47  49688.15
2022-01-15 11:27:00.000 015     10069.05 -14697.53 -45913.60  49687.91
2022-01-15 11:28:00.000 015     10069.01 -14697.85 -45913.54  49687.93
2022-01-15 11:29:00.000 015     10069.82 -14698.18 -45913.44  49688.22
2022-01-15 11:30:00.000 015     10071.02 -14698.19 -45913.37  49688.64
2022-01-15 11:31:00.000 015     10070.34 -14698.06 -45913.52  49688.54
2022-01-15 11:32:00.000 015     10070.36 -14698.56 -45913.42  49688.65
2022-01-15 11:33:00.000 015     10071.12 -14698.28 -45913.44  49688.87
2022-01-15 11:34:00.000 015     10070.97 -14697.80 -45913.70  49689.01
2022-01-15 11:35:00.000 015     10070.88 -14697.90 -45913.80  49689.24
2022-01-15 11:36:00.000 015     10070.62 -14697.82 -45913.93  49689.29
2022-01-15 11:37:00.000 015     10071.64 -14698.22 -45913.87  49689.80
